Timestamp,Người chơi 1,Race 1,Map,Kết quá,Người chơi 2,Race 2
11/1/2024 20:21:03,Moon,NE,Autumn Leaves,Thắng,TriBui,HU
11/1/2024 20:29:43,Moon,NE,Concealed Hill,Thua,TriBui,HU
11/1/2024 20:48:47,Moon,NE,Amazonia,Thắng,TriBui,HU
11/1/2024 21:17:26,NghiaDepTrai,UD,Last Refuge,Thắng,Datmm09,Orc
11/1/2024 21:18:12,NghiaDepTrai,UD,Echo Isles,Thắng,Datmm09,Orc
11/1/2024 21:44:04,Ragnar,NE,Echo Isles,Thắng,Kephongluu,Orc
11/1/2024 21:58:49,Ragnar,NE,Hammerfall,Thắng,Kephongluu,Orc
11/2/2024 14:32:37,Domi,HU,Hammerfall,Thắng,Kephongluu,Orc
11/2/2024 15:10:31,Domi,Orc,Last Refuge,Thắng,Kephongluu,Orc
11/2/2024 15:12:28,SieuTitMit,UD,Amazonia,Thua,Metallica,NE
11/2/2024 15:13:11,SieuTitMit,Orc,Autumn Leaves,Thua,Metallica,NE
11/2/2024 15:16:34,Kingtruong,Orc,Echo Isles,Thắng,SieuTitMit,UD
11/2/2024 15:17:19,Kingtruong,UD,Amazonia,Thắng,SieuTitMit,UD
11/2/2024 16:25:28,Ichiban,HU,Amazonia,Thắng,SieuTitMit,UD
11/2/2024 16:26:53,Ichiban,HU,Autumn Leaves,Thắng,SieuTitMit,UD
11/2/2024 16:33:25,Afterall,HU,Amazonia,Thắng,Metallica,NE
11/2/2024 16:49:24,Afterall,HU,Concealed Hill,Thắng,Metallica,NE
11/3/2024 10:53:07,Vinam,UD,Northern Isles,Thắng,Wisdom,NE
11/3/2024 10:54:37,Vinam,UD,Concealed Hill,Thua,Wisdom,NE
11/3/2024 10:55:03,Vinam,UD,Amazonia,Thắng,Wisdom,NE
11/3/2024 11:28:48,SieuTitMit,Orc,Concealed Hill,Thua,Kephongluu,Orc
11/3/2024 13:18:48,SieuTitMit,UD,Amazonia,Thua,Kephongluu,Orc
11/3/2024 13:24:21,NghiaDepTrai,UD,Echo Isles,Thắng,hoanguyen,NE
11/3/2024 13:24:49,NghiaDepTrai,UD,Amazonia,Thắng,hoanguyen,HU
11/3/2024 15:09:20,socnho,NE,Last Refuge,Thắng,Kephongluu,Orc
11/3/2024 15:16:39,socnho,Orc,Hammerfall,Thua,Kephongluu,Orc
11/3/2024 15:22:06,socnho,HU,Concealed Hill,Thắng,Kephongluu,NE
11/3/2024 16:10:08,NghiaDepTrai,UD,Northern Isles,Thua,Kephongluu,Orc
11/3/2024 16:20:50,NghiaDepTrai,UD,Autumn Leaves,Thắng,Kephongluu,Orc
11/3/2024 16:31:18,NghiaDepTrai,UD,Amazonia,Thắng,Kephongluu,NE
11/3/2024 17:02:55,Ninh,Orc,Concealed Hill,Thắng,Moon,NE
11/3/2024 19:45:50,Ninh,Orc,Amazonia,Thắng,Moon,NE
11/3/2024 20:01:42,Ninh,NE,Amazonia,Thắng,NghiaDepTrai,UD
11/3/2024 20:16:00,Ninh,HU,Autumn Leaves,Thắng,NghiaDepTrai,UD
11/3/2024 20:23:36,LichKing,UD,Amazonia,Thua,Metallica,NE
11/3/2024 20:34:20,LichKing,UD,Last Refuge,Thua,Metallica,NE
11/3/2024 20:54:17,Domi,HU,Last Refuge,Thắng,LichKing,UD
11/3/2024 21:00:14,Domi,UD,Echo Isles,Thắng,LichKing,UD
11/5/2024 22:16:32,Ninh,UD,Amazonia,Thắng,Chairma,Orc
11/5/2024 22:21:26,Ninh,UD,Northern Isles,Thắng,Chairma,Orc
11/3/2024 21:28:42,Ninh,Orc,Autumn Leaves,Thắng,LichKing,UD
11/3/2024 21:37:58,LazyOldMan,Orc,Amazonia,Thắng,Kephongluu,Orc
11/3/2024 21:45:55,LazyOldMan,Orc,Last Refuge,Thắng,Kephongluu,Orc
11/3/2024 21:49:28,Ninh,Orc,Echo Isles,Thắng,LichKing,Orc
11/3/2024 22:40:49,hoanguyen,UD,Autumn Leaves,Thua,Chairma,Orc
11/3/2024 22:42:09,hoanguyen,UD,Amazonia,Thắng,Chairma,Orc
11/3/2024 22:43:01,hoanguyen,UD,Northern Isles,Thua,Chairma,Orc
11/4/2024 19:59:08,DAT93BP,HU,Hammerfall,Thua,SieuTitMit,Orc
11/4/2024 19:59:53,DAT93BP,NE,Amazonia,Thua,SieuTitMit,UD
11/5/2024 19:20:28,Domi,UD,Concealed Hill,Thắng,Metallica,NE
11/5/2024 19:25:13,Domi,NE,Last Refuge,Thắng,Metallica,NE
11/5/2024 21:47:42,osho,NE,Last Refuge,Thắng,Moon,NE
11/5/2024 21:49:34,osho,NE,Amazonia,Thắng,Moon,NE
11/5/2024 21:50:14,Domi,NE,Amazonia,Thắng,osho,NE
11/5/2024 21:51:08,Domi,NE,Last Refuge,Thua,osho,NE
11/5/2024 21:51:23,Domi,NE,Echo Isles,Thắng,osho,NE
11/6/2024 13:22:38,Ragnar,NE,Concealed Hill,Thua,LazyOldMan,Orc
11/6/2024 13:23:21,Ragnar,NE,Last Refuge,Thua,LazyOldMan,Orc
11/6/2024 20:13:09,NghiaDepTrai,UD,Northern Isles,Thắng,LichKing,UD
11/6/2024 20:26:14,NghiaDepTrai,UD,Echo Isles,Thắng,LichKing,Orc
11/6/2024 21:11:44,Afterall,HU,Concealed Hill,Thắng,LichKing,UD
11/6/2024 21:14:40,Afterall,HU,Echo Isles,Thắng,LichKing,UD
11/6/2024 22:14:16,LazyOldMan,Orc,Hammerfall,Thắng,LichKing,UD
11/6/2024 22:19:14,LazyOldMan,Orc,Echo Isles,Thắng,LichKing,UD
11/6/2024 22:32:30,NghiaDepTrai,UD,Last Refuge,Thua,Moon,NE
11/6/2024 22:33:11,NghiaDepTrai,UD,Amazonia,Thua,Moon,NE
11/6/2024 23:14:29,gobo2k,UD,Concealed Hill,Thắng,NghiaDepTrai,UD
11/7/2024 7:24:20,gobo2k,UD,Amazonia,Thua,NghiaDepTrai,UD
11/7/2024 7:35:49,gobo2k,UD,Echo Isles,Thắng,NghiaDepTrai,UD
11/7/2024 20:07:25,Domi,NE,Amazonia,Thắng,Fervis,UD
11/7/2024 20:12:04,Domi,NE,Last Refuge,Thắng,Fervis,UD
11/7/2024 20:24:35,Domi,UD,Autumn Leaves,Thắng,Afterall,HU
11/7/2024 21:26:12,Domi,Orc,Concealed Hill,Thắng,Afterall,HU
11/7/2024 23:11:15,osho,NE,Echo Isles,Thắng,Kephongluu,Orc
11/7/2024 23:18:54,osho,NE,Amazonia,Thắng,Kephongluu,Orc
11/8/2024 13:38:47,Prac800ic,HU,Echo Isles,Thua,tuanvu,Orc
11/8/2024 13:40:01,Prac800ic,HU,Amazonia,Thắng,tuanvu,Orc
11/8/2024 13:40:40,Prac800ic,HU,Autumn Leaves,Thua,tuanvu,Orc
11/8/2024 13:48:41,Ninh,HU,Last Refuge,Thắng,tuanvu,Orc
11/8/2024 13:54:21,Ninh,HU,Amazonia,Thắng,tuanvu,Orc
11/8/2024 14:02:06,osho,NE,Amazonia,Thắng,Ninh,Orc
11/8/2024 14:10:20,osho,NE,Echo Isles,Thua,Ninh,Orc
11/8/2024 14:21:19,osho,NE,Last Refuge,Thắng,Ninh,NE
11/8/2024 20:41:16,Domi,Orc,Concealed Hill,Thắng,Ichiban,Orc
11/8/2024 21:16:15,Domi,Orc,Last Refuge,Thắng,Ichiban,Orc
11/8/2024 21:35:53,Ichiban,Orc,Concealed Hill,Thắng,Ninh,Orc
11/8/2024 21:44:29,Ichiban,Orc,Amazonia,Thua,Ninh,Orc
11/8/2024 21:51:12,Ichiban,Orc,Northern Isles,Thắng,Ninh,Orc
11/9/2024 9:20:39,Wisdom,NE,Amazonia,Thua,Fervis,UD
11/9/2024 9:21:15,Wisdom,NE,Northern Isles,Thua,Fervis,UD
11/9/2024 11:08:52,Wisdom,NE,Northern Isles,Thua,Moon,NE
11/9/2024 11:10:35,Wisdom,NE,Last Refuge,Thua,Moon,NE
11/9/2024 21:51:17,Datmm09,Orc,Echo Isles,Thua,Kephongluu,Orc
11/9/2024 21:59:09,Datmm09,Orc,Concealed Hill,Thua,Kephongluu,Orc
11/9/2024 22:06:30,Wisdom,NE,Northern Isles,Thua,Datmm09,Orc
11/9/2024 22:06:52,Wisdom,NE,Last Refuge,Thắng,Datmm09,Orc
11/9/2024 22:07:32,Wisdom,NE,Echo Isles,Thắng,Datmm09,Orc
11/9/2024 22:11:54,osho,NE,Autumn Leaves,Thắng,hoanguyen,UD
11/9/2024 22:17:08,osho,NE,Echo Isles,Thắng,hoanguyen,HU
11/9/2024 22:21:31,hoanguyen,HU,Hammerfall,Thua,Moon,NE
11/9/2024 22:25:09,hoanguyen,Orc,Amazonia,Thua,Moon,NE
11/9/2024 22:25:44,LazyOldMan,Orc,Echo Isles,Thắng,Wisdom,NE
11/9/2024 22:26:02,LazyOldMan,Orc,Northern Isles,Thắng,Wisdom,NE
11/10/2024 7:26:51,osho,NE,Hammerfall,Thắng,Datmm09,Orc
11/10/2024 7:27:42,osho,NE,Echo Isles,Thắng,Datmm09,Orc
11/10/2024 11:35:25,TriBui,HU,Echo Isles,Thắng,dailygao,Orc
11/10/2024 13:35:48,TriBui,HU,Amazonia,Thắng,dailygao,Orc
11/10/2024 13:40:24,DAT93BP,NE,Autumn Leaves,Thua,dailygao,Orc
11/10/2024 13:48:03,DAT93BP,Orc,Hammerfall,Thua,dailygao,Orc
11/10/2024 14:46:34,osho,NE,Last Refuge,Thua,Metallica,NE
11/10/2024 14:46:57,osho,NE,Concealed Hill,Thua,Metallica,NE
11/10/2024 15:34:01,Ichiban,Orc,Concealed Hill,Thắng,Wisdom,NE
11/10/2024 15:34:16,Ichiban,Orc,Northern Isles,Thắng,Wisdom,NE
11/10/2024 15:57:40,Lancelot,HU,Hammerfall,Thua,Metallica,NE
11/10/2024 15:58:07,Lancelot,HU,Last Refuge,Thắng,Metallica,NE
11/10/2024 15:58:27,Lancelot,HU,Concealed Hill,Thắng,Metallica,NE
11/10/2024 16:42:52,Lancelot,HU,Hammerfall,Thua,Moon,NE
11/10/2024 16:55:39,Lancelot,HU,Last Refuge,Thua,Moon,NE
11/12/2024 21:20:50,Metallica,NE,Concealed Hill,Thắng,tuanvu,Orc
11/12/2024 21:22:02,Metallica,NE,Echo Isles,Thắng,tuanvu,Orc
11/12/2024 21:23:17,Chairma,Orc,Concealed Hill,Thua,TriBui,HU
11/12/2024 21:23:59,Chairma,Orc,Northern Isles,Thua,TriBui,HU
11/12/2024 21:24:43,Domi,NE,Last Refuge,Thắng,Chairma,Orc
11/12/2024 21:25:12,Domi,UD,Northern Isles,Thắng,Chairma,Orc
11/12/2024 21:38:24,LazyOldMan,Orc,Autumn Leaves,Thắng,Moon,NE
11/12/2024 21:43:24,LazyOldMan,Orc,Amazonia,Thua,Moon,NE
11/12/2024 21:46:08,LazyOldMan,Orc,Concealed Hill,Thua,Moon,NE
11/13/2024 10:22:49,Domi,NE,Echo Isles,Thắng,LazyOldMan,Orc
11/13/2024 10:30:39,Domi,UD,Concealed Hill,Thắng,LazyOldMan,Orc
11/13/2024 20:02:56,Lancelot,HU,Amazonia,Thắng,Kingtruong,Orc
11/13/2024 20:07:32,Lancelot,HU,Concealed Hill,Thắng,Kingtruong,HU
11/15/2024 20:07:59,Prac800ic,HU,Amazonia,Thắng,Datmm09,Orc
11/15/2024 20:08:41,Prac800ic,HU,Echo Isles,Thắng,Datmm09,Orc
11/15/2024 20:10:05,Datmm09,Orc,Last Refuge,Thua,Afterall,HU
11/15/2024 20:11:10,Datmm09,Orc,Echo Isles,Thua,Afterall,HU
11/15/2024 21:09:23,Truongbaorong,UD,Autumn Leaves,Thua,dailygao,Orc
11/15/2024 21:12:42,Truongbaorong,UD,Last Refuge,Thắng,dailygao,Orc
11/15/2024 21:19:35,Truongbaorong,UD,Amazonia,Thắng,dailygao,Orc
11/16/2024 22:43:47,SieuTitMit,Orc,Amazonia,Thua,dailygao,Orc
11/16/2024 22:56:24,SieuTitMit,UD,Autumn Leaves,Thắng,dailygao,Orc
11/17/2024 10:15:24,NghiaDepTrai,UD,Hammerfall,Thua,TrieuVoi,Orc
11/17/2024 10:30:25,NghiaDepTrai,UD,Concealed Hill,Thắng,TrieuVoi,Orc
11/17/2024 10:47:59,NghiaDepTrai,UD,Last Refuge,Thua,TrieuVoi,Orc
11/17/2024 13:10:25,socnho,UD,Northern Isles,Thua,TrieuVoi,Orc
11/17/2024 14:34:15,socnho,Orc,Concealed Hill,Thua,TrieuVoi,Orc
11/17/2024 14:34:32,socnho,UD,Hammerfall,Thua,Wisdom,NE
11/17/2024 14:34:53,socnho,Orc,Echo Isles,Thắng,Wisdom,NE
11/17/2024 14:35:08,socnho,NE,Northern Isles,Thắng,Wisdom,NE
11/17/2024 15:56:12,Ichiban,Orc,Concealed Hill,Thắng,socnho,Orc
11/17/2024 15:57:06,Ichiban,Orc,Echo Isles,Thắng,socnho,UD
11/17/2024 16:00:27,socnho,NE,Concealed Hill,Thua,Metallica,NE
11/18/2024 22:45:29,DAT93BP,Orc,Last Refuge,Thắng,Kephongluu,Orc
11/18/2024 22:46:03,DAT93BP,Orc,Amazonia,Thua,Kephongluu,Orc
11/18/2024 22:46:32,DAT93BP,UD,Concealed Hill,Thua,Kephongluu,Orc
11/20/2024 20:29:09,SieuTitMit,UD,Echo Isles,Thắng,dailygao,Orc
11/21/2024 21:46:12,Truongbaorong,UD,Hammerfall,Thua,Kephongluu,Orc
11/21/2024 22:00:27,Truongbaorong,UD,Last Refuge,Thắng,Kephongluu,Orc
11/21/2024 22:14:46,Truongbaorong,UD,Echo Isles,Thắng,Kephongluu,Orc
11/22/2024 20:28:17,Metallica,NE,Northern Isles,Thắng,dailygao,Orc
11/22/2024 20:38:58,Metallica,NE,Amazonia,Thắng,dailygao,Orc
11/23/2024 21:52:21,gobo2k,UD,Autumn Leaves,Thua,Wisdom,NE
11/23/2024 21:52:55,gobo2k,UD,Concealed Hill,Thắng,Wisdom,NE
11/23/2024 21:54:48,gobo2k,Orc,Northern Isles,Thắng,Wisdom,NE
11/23/2024 22:17:38,Vinam,UD,Amazonia,Thắng,gobo2k,HU
11/23/2024 22:18:08,Vinam,UD,Concealed Hill,Thắng,gobo2k,UD
11/24/2024 13:37:25,Chairma,Orc,Autumn Leaves,Thắng,Kephongluu,Orc
11/24/2024 13:41:08,Chairma,Orc,Last Refuge,Thua,Kephongluu,Orc
11/24/2024 13:57:33,Chairma,Orc,Northern Isles,Thắng,Kephongluu,Orc
11/24/2024 15:17:25,gobo2k,Orc,Amazonia,Thua,Metallica,NE
11/24/2024 15:18:44,gobo2k,Orc,Concealed Hill,Thua,Metallica,NE
11/24/2024 16:48:22,gobo2k,Orc,Echo Isles,Thắng,tuanvu,Orc
11/24/2024 16:48:49,gobo2k,HU,Amazonia,Thua,tuanvu,Orc
11/24/2024 16:49:17,gobo2k,HU,Autumn Leaves,Thua,tuanvu,Orc
11/24/2024 19:45:49,Chairma,Orc,Northern Isles,Thắng,gobo2k,UD
11/24/2024 19:46:34,Chairma,Orc,Echo Isles,Thắng,gobo2k,HU
11/25/2024 19:39:45,Chairma,Orc,Amazonia,Thắng,tuanvu,Orc
11/25/2024 19:40:12,Chairma,Orc,Autumn Leaves,Thắng,tuanvu,Orc
11/25/2024 19:40:50,hoanguyen,NE,Amazonia,Thua,Kingtruong,Orc
11/25/2024 19:41:18,hoanguyen,NE,Echo Isles,Thua,Kingtruong,NE
11/25/2024 19:41:48,Kingtruong,HU,Last Refuge,Thắng,tuanvu,Orc
11/25/2024 19:42:20,Kingtruong,HU,Amazonia,Thắng,tuanvu,Orc
11/25/2024 22:42:35,TrieuVoi,Orc,Echo Isles,Thắng,Metallica,NE
11/25/2024 22:47:22,TrieuVoi,Orc,Last Refuge,Thua,Metallica,NE
11/25/2024 22:55:56,TrieuVoi,Orc,Autumn Leaves,Thua,Metallica,NE
11/26/2024 20:32:50,TrieuVoi,Orc,Autumn Leaves,Thắng,Kephongluu,Orc
11/26/2024 20:41:47,TrieuVoi,Orc,Last Refuge,Thắng,Kephongluu,Orc
11/27/2024 20:19:23,Kingtruong,HU,Northern Isles,Thua,TriBui,HU
11/27/2024 20:20:00,Kingtruong,HU,Concealed Hill,Thua,TriBui,HU
11/27/2024 20:28:34,Kingtruong,NE,Amazonia,Thắng,Kephongluu,Orc
11/27/2024 20:44:10,Kingtruong,HU,Last Refuge,Thua,Kephongluu,Orc
11/27/2024 21:42:59,TriBui,HU,Amazonia,Thắng,Kephongluu,Orc
11/27/2024 21:56:28,TriBui,HU,Last Refuge,Thắng,Kephongluu,Orc
11/29/2024 13:19:21,gobo2k,Orc,Concealed Hill,Thua,SieuTitMit,Orc
11/29/2024 13:19:52,gobo2k,Orc,Amazonia,Thắng,SieuTitMit,Orc
11/29/2024 13:20:35,gobo2k,NE,Echo Isles,Thua,SieuTitMit,UD
11/29/2024 13:21:56,Metallica,NE,Northern Isles,Thắng,Kephongluu,Orc
11/29/2024 13:22:23,Metallica,NE,Last Refuge,Thắng,Kephongluu,Orc
11/30/2024 14:17:40,dailygao,Orc,Hammerfall,Thắng,tuanvu,Orc
11/30/2024 14:18:05,dailygao,Orc,Amazonia,Thua,tuanvu,Orc
11/30/2024 14:18:26,dailygao,Orc,Concealed Hill,Thắng,tuanvu,Orc
11/30/2024 14:23:04,hoanguyen,Orc,Echo Isles,Thua,SieuTitMit,Orc
11/30/2024 14:23:42,hoanguyen,Orc,Amazonia,Thắng,SieuTitMit,Orc
11/30/2024 14:25:17,hoanguyen,UD,Last Refuge,Thắng,SieuTitMit,Orc
11/30/2024 14:26:18,TriBui,HU,Northern Isles,Thắng,tuanvu,Orc
11/30/2024 14:26:48,TriBui,HU,Amazonia,Thắng,tuanvu,Orc
12/1/2024 7:43:47,Datmm09,Orc,Northern Isles,Thua,dailygao,Orc
12/1/2024 7:44:09,Datmm09,Orc,Echo Isles,Thua,dailygao,Orc
12/1/2024 7:45:08,Datmm09,Orc,Last Refuge,Thua,LichKing,UD
12/1/2024 7:45:50,Datmm09,Orc,Echo Isles,Thua,LichKing,UD
12/1/2024 7:46:42,NghiaDepTrai,UD,Northern Isles,Thua,SieuTitMit,Orc
12/1/2024 7:47:14,NghiaDepTrai,UD,Last Refuge,Thua,SieuTitMit,Orc
12/1/2024 7:48:27,LazyOldMan,Orc,Amazonia,Thua,TriBui,HU
12/1/2024 7:48:56,LazyOldMan,Orc,Echo Isles,Thua,TriBui,HU
12/1/2024 7:50:25,Domi,HU,Echo Isles,Thắng,Singlez,UD
12/1/2024 7:51:00,Domi,HU,Last Refuge,Thắng,Singlez,UD
12/1/2024 7:51:58,Vinam,UD,Autumn Leaves,Thua,Singlez,UD
12/1/2024 7:52:29,Vinam,UD,Last Refuge,Thua,Singlez,UD
12/1/2024 7:53:18,Vinam,UD,Echo Isles,Thua,Moon,NE
12/1/2024 7:53:42,Vinam,UD,Amazonia,Thua,Moon,NE
12/1/2024 8:31:13,Vinam,UD,Autumn Leaves,Thua,LazyOldMan,Orc
12/1/2024 8:31:35,Vinam,Orc,Last Refuge,Thắng,LazyOldMan,Orc
12/1/2024 8:31:57,Vinam,Orc,Echo Isles,Thắng,LazyOldMan,Orc
12/1/2024 8:32:52,Datmm09,Orc,Echo Isles,Thua,Moon,NE
12/1/2024 8:33:21,Datmm09,Orc,Amazonia,Thua,Moon,NE
12/1/2024 8:34:05,Datmm09,Orc,Autumn Leaves,Thua,TriBui,HU
12/1/2024 8:34:31,Datmm09,Orc,Echo Isles,Thua,TriBui,HU
12/1/2024 8:35:27,hoanguyen,UD,Hammerfall,Thắng,Metallica,NE
12/1/2024 8:35:57,hoanguyen,Orc,Concealed Hill,Thua,Metallica,NE
12/1/2024 8:36:15,hoanguyen,NE,Amazonia,Thua,Metallica,NE
12/1/2024 8:37:07,TrieuVoi,HU,Amazonia,Thua,Singlez,UD
12/1/2024 8:37:27,TrieuVoi,Orc,Autumn Leaves,Thua,Singlez,UD
12/1/2024 8:38:17,Chairma,Orc,Echo Isles,Thua,NghiaDepTrai,UD
12/1/2024 9:56:45,Chairma,Orc,Northern Isles,Thắng,NghiaDepTrai,UD
12/1/2024 9:57:22,Chairma,Orc,Concealed Hill,Thua,NghiaDepTrai,UD
12/1/2024 12:01:53,Datmm09,Orc,Concealed Hill,Thua,tuanvu,Orc
12/1/2024 12:02:19,Datmm09,Orc,Echo Isles,Thua,tuanvu,Orc
12/1/2024 13:16:10,Ragnar,NE,Autumn Leaves,Thắng,hoanguyen,UD
12/1/2024 13:16:43,Ragnar,NE,Echo Isles,Thua,hoanguyen,NE
12/1/2024 13:17:22,Ragnar,NE,Northern Isles,Thắng,hoanguyen,Orc
12/1/2024 13:18:14,osho,NE,Hammerfall,Thắng,TrieuVoi,Orc
12/1/2024 13:18:39,osho,NE,Last Refuge,Thắng,TrieuVoi,Orc
12/1/2024 13:19:32,NghiaDepTrai,UD,Autumn Leaves,Thua,tuanvu,Orc
12/1/2024 13:19:52,NghiaDepTrai,UD,Concealed Hill,Thua,tuanvu,Orc
12/1/2024 13:20:33,hoanguyen,Orc,Concealed Hill,Thua,TrieuVoi,Orc
12/1/2024 13:20:51,hoanguyen,UD,Echo Isles,Thua,TrieuVoi,Orc
12/1/2024 13:21:51,TrieuVoi,Orc,Concealed Hill,Thắng,Kingtruong,UD
12/1/2024 13:22:19,TrieuVoi,Orc,Last Refuge,Thua,Kingtruong,Orc
12/1/2024 13:22:49,TrieuVoi,Orc,Echo Isles,Thắng,Kingtruong,Orc
12/1/2024 13:23:38,Kingtruong,UD,Hammerfall,Thua,Metallica,NE
12/1/2024 13:24:12,Kingtruong,UD,Last Refuge,Thua,Metallica,NE
12/1/2024 13:24:52,Kingtruong,UD,Autumn Leaves,Thua,Fervis,UD
12/1/2024 13:25:16,Kingtruong,UD,Last Refuge,Thua,Fervis,UD
1/1/2025 8:28:47,Truongbaorong,UD,Echo Isles,Thắng,tuanvu,Orc
1/1/2025 8:29:38,Truongbaorong,UD,Amazonia,Thắng,tuanvu,Orc
12/3/2024 21:07:54,TrieuVoi,Orc,Last Refuge,Thua,Afterall,HU
12/3/2024 21:08:16,TrieuVoi,Orc,Echo Isles,Thắng,Afterall,HU
12/3/2024 21:08:36,TrieuVoi,Orc,Concealed Hill,Thua,Afterall,HU
12/3/2024 21:09:48,DAT93BP,HU,Concealed Hill,Thua,Fervis,UD
12/3/2024 21:10:18,DAT93BP,HU,Hammerfall,Thua,Fervis,UD
12/3/2024 21:33:57,DAT93BP,Orc,Autumn Leaves,Thua,Metallica,NE
12/3/2024 21:34:35,DAT93BP,HU,Echo Isles,Thua,Metallica,NE
12/3/2024 21:35:54,gobo2k,Orc,Amazonia,Thắng,Datmm09,Orc
12/3/2024 21:37:10,gobo2k,Orc,Echo Isles,Thắng,Datmm09,Orc
12/3/2024 21:42:46,LichKing,UD,Hammerfall,Thua,TriBui,HU
12/3/2024 21:43:17,LichKing,UD,Echo Isles,Thua,TriBui,HU
12/3/2024 21:45:16,Ragnar,NE,Concealed Hill,Thua,tuanvu,Orc
12/3/2024 21:46:35,Ragnar,NE,Northern Isles,Thắng,tuanvu,Orc
12/3/2024 21:47:37,Ragnar,NE,Amazonia,Thắng,tuanvu,Orc
12/3/2024 21:49:27,Moon,NE,Concealed Hill,Thắng,tuanvu,Orc
12/3/2024 21:50:22,Moon,NE,Autumn Leaves,Thắng,tuanvu,Orc
12/8/2024 8:21:39,gobo2k,HU,Autumn Leaves,Thua,dailygao,Orc
12/8/2024 8:22:07,gobo2k,HU,Hammerfall,Thắng,dailygao,Orc
12/8/2024 8:22:45,gobo2k,HU,Amazonia,Thắng,dailygao,Orc
12/8/2024 8:25:24,gobo2k,UD,Last Refuge,Thắng,TrieuVoi,Orc
12/8/2024 8:25:50,gobo2k,Orc,Autumn Leaves,Thắng,TrieuVoi,Orc
12/8/2024 8:26:50,Lancelot,HU,Concealed Hill,Thắng,TrieuVoi,UD
12/8/2024 8:27:17,Lancelot,HU,Echo Isles,Thắng,TrieuVoi,NE
12/8/2024 9:40:40,hoanguyen,UD,Autumn Leaves,Thua,Fervis,UD
12/8/2024 9:40:58,hoanguyen,Orc,Echo Isles,Thua,Fervis,UD
12/9/2024 8:19:28,Ichiban,Orc,Hammerfall,Thắng,hoanguyen,NE
12/9/2024 8:19:54,Ichiban,Orc,Echo Isles,Thắng,hoanguyen,UD
12/9/2024 8:18:25,Vinam,Orc,Hammerfall,Thắng,hoanguyen,HU
12/9/2024 8:20:16,Vinam,Orc,Echo Isles,Thắng,hoanguyen,Orc
12/9/2024 8:22:02,hoanguyen,Orc,Northern Isles,Thua,Singlez,UD
12/9/2024 8:22:33,hoanguyen,NE,Echo Isles,Thua,Singlez,UD
12/10/2024 21:46:33,Afterall,HU,Amazonia,Thắng,dailygao,Orc
12/10/2024 21:46:53,Afterall,HU,Concealed Hill,Thua,dailygao,Orc
12/11/2024 16:22:39,Chairma,Orc,Hammerfall,Thua,Moon,NE
12/11/2024 16:23:02,Chairma,Orc,Northern Isles,Thua,Moon,NE
12/12/2024 14:19:19,dailygao,Orc,Concealed Hill,Thắng,Kephongluu,Orc
12/12/2024 14:19:49,dailygao,Orc,Last Refuge,Thua,Kephongluu,Orc
12/12/2024 14:20:18,dailygao,Orc,Amazonia,Thắng,Kephongluu,Orc
12/12/2024 14:20:55,Fervis,UD,Echo Isles,Thắng,Kephongluu,Orc
12/12/2024 14:21:16,Fervis,UD,Last Refuge,Thắng,Kephongluu,Orc
12/12/2024 14:21:44,Ichiban,HU,Northern Isles,Thua,Kephongluu,Orc
12/12/2024 14:22:09,Ichiban,Orc,Hammerfall,Thắng,Kephongluu,Orc
12/12/2024 14:22:24,Ichiban,Orc,Last Refuge,Thắng,Kephongluu,Orc
12/14/2024 22:27:31,Ninh,Orc,Autumn Leaves,Thắng,SieuTitMit,Orc
12/14/2024 22:27:50,Ninh,Orc,Amazonia,Thắng,SieuTitMit,Orc
12/15/2024 8:10:16,SieuTitMit,Orc,Autumn Leaves,Thắng,tuanvu,Orc
12/15/2024 8:10:49,SieuTitMit,Orc,Amazonia,Thắng,tuanvu,Orc
12/15/2024 19:49:05,Ichiban,Orc,Echo Isles,Thắng,TrieuVoi,Orc
12/15/2024 19:49:30,Ichiban,Orc,Last Refuge,Thắng,TrieuVoi,Orc
12/15/2024 19:50:54,Prac800ic,HU,Amazonia,Thua,Moon,NE
12/15/2024 19:51:18,Prac800ic,HU,Echo Isles,Thua,Moon,NE
12/15/2024 20:52:45,Prac800ic,HU,Hammerfall,Thua,Kephongluu,Orc
12/15/2024 20:53:12,Prac800ic,HU,Echo Isles,Thắng,Kephongluu,Orc
12/15/2024 20:53:57,Prac800ic,HU,Last Refuge,Thua,Kephongluu,Orc
12/16/2024 21:33:29,Vinam,UD,Northern Isles,Thắng,dailygao,Orc
12/16/2024 21:33:51,Vinam,Orc,Amazonia,Thắng,dailygao,Orc
12/16/2024 21:34:37,Ninh,UD,Hammerfall,Thắng,Kephongluu,Orc
12/16/2024 21:34:52,Ninh,NE,Last Refuge,Thua,Kephongluu,Orc
12/16/2024 21:35:17,Ninh,NE,Amazonia,Thắng,Kephongluu,Orc
12/16/2024 21:35:57,osho,NE,Concealed Hill,Thắng,LazyOldMan,Orc
12/16/2024 21:36:26,osho,NE,Echo Isles,Thắng,LazyOldMan,Orc
12/16/2024 21:37:19,LazyOldMan,Orc,Last Refuge,Thắng,Singlez,UD
12/16/2024 21:38:10,LazyOldMan,Orc,Echo Isles,Thua,Singlez,UD
12/16/2024 21:38:41,LazyOldMan,Orc,Concealed Hill,Thua,Singlez,UD
12/16/2024 21:39:43,Singlez,UD,Concealed Hill,Thắng,Fervis,UD
