Ngày,Người chơi,ELO mới
11/9/2024 16:02:56,NghiaDepTrai,1340
11/9/2024 16:02:56,Datmm09,1317
11/9/2024 16:02:56,Ragnar,1523
11/9/2024 16:02:56,Kephongluu,1419
11/9/2024 16:02:56,Ragnar,1534
11/9/2024 16:02:56,Kephongluu,1408
11/9/2024 16:02:56,Domi,1825
11/9/2024 16:02:56,Kephongluu,1405
11/9/2024 16:02:56,Domi,1828
11/9/2024 16:02:56,Kephongluu,1402
11/9/2024 16:02:56,SieuTitMit,1300
11/9/2024 16:02:56,Metallica,1641
11/9/2024 16:02:56,SieuTitMit,1296
11/9/2024 16:02:56,Metallica,1645
11/9/2024 16:02:56,Kingtruong,1524
11/9/2024 16:02:56,SieuTitMit,1289
11/9/2024 16:02:56,Kingtruong,1531
11/9/2024 16:02:56,SieuTitMit,1282
11/9/2024 16:02:56,Ichiban,1782
11/9/2024 16:02:56,SieuTitMit,1280
11/9/2024 16:02:56,Ichiban,1784
11/9/2024 16:02:56,SieuTitMit,1278
11/9/2024 16:02:56,Afterall,1587
11/9/2024 16:02:56,Metallica,1625
11/9/2024 16:02:56,Afterall,1605
11/9/2024 16:02:56,Metallica,1607
11/9/2024 16:02:56,Vinam,1619
11/9/2024 16:02:56,Wisdom,1455
11/9/2024 16:02:56,Vinam,1596
11/9/2024 16:02:56,Wisdom,1478
11/9/2024 16:02:56,Vinam,1607
11/9/2024 16:02:56,Wisdom,1467
11/9/2024 16:02:56,SieuTitMit,1267
11/9/2024 16:02:56,Kephongluu,1413
11/9/2024 16:02:56,SieuTitMit,1257
11/9/2024 16:02:56,Kephongluu,1423
11/9/2024 16:02:56,NghiaDepTrai,1360
11/9/2024 16:02:56,hoanguyen,1417
11/9/2024 16:02:56,NghiaDepTrai,1379
11/9/2024 16:02:56,hoanguyen,1398
11/9/2024 16:02:56,socnho,1545
11/9/2024 16:02:56,Kephongluu,1412
11/9/2024 16:02:56,socnho,1523
11/9/2024 16:02:56,Kephongluu,1434
11/9/2024 16:02:56,socnho,1535
11/9/2024 16:02:56,Kephongluu,1422
11/9/2024 16:02:56,NghiaDepTrai,1365
11/9/2024 16:02:56,Kephongluu,1436
11/9/2024 16:02:56,NghiaDepTrai,1384
11/9/2024 16:02:56,Kephongluu,1417
11/9/2024 16:02:56,NghiaDepTrai,1402
11/9/2024 16:02:56,Kephongluu,1399
11/9/2024 16:02:56,Ninh,1698
11/9/2024 16:02:56,Moon,1614
11/9/2024 16:02:56,Ninh,1710
11/9/2024 16:02:56,Moon,1602
11/9/2024 16:02:56,Ninh,1715
11/9/2024 16:02:56,NghiaDepTrai,1397
11/9/2024 16:02:56,Ninh,1719
11/9/2024 16:02:56,NghiaDepTrai,1393
11/9/2024 16:02:56,LichKing,1373
11/9/2024 16:02:56,Metallica,1614
11/9/2024 16:02:56,LichKing,1367
11/9/2024 16:02:56,Metallica,1620
11/9/2024 16:02:56,Domi,1830
11/9/2024 16:02:56,LichKing,1365
11/9/2024 16:02:56,Domi,1832
11/9/2024 16:02:56,LichKing,1363
11/9/2024 16:02:56,Ninh,1723
11/9/2024 16:02:56,Chairma,1393
11/9/2024 16:02:56,Ninh,1727
11/9/2024 16:02:56,Chairma,1389
11/9/2024 16:02:56,Ninh,1731
11/9/2024 16:02:56,LichKing,1359
11/9/2024 16:02:56,LazyOldMan,1620
11/9/2024 16:02:56,Kephongluu,1392
11/9/2024 16:02:56,LazyOldMan,1627
11/9/2024 16:02:56,Kephongluu,1385
11/9/2024 16:02:56,Ninh,1734
11/9/2024 16:02:56,LichKing,1356
11/9/2024 16:02:56,hoanguyen,1382
11/9/2024 16:02:56,Chairma,1405
11/9/2024 16:02:56,hoanguyen,1399
11/9/2024 16:02:56,Chairma,1388
11/9/2024 16:02:56,hoanguyen,1382
11/9/2024 16:02:56,Chairma,1405
11/9/2024 16:02:56,DAT93BP,1236
11/9/2024 16:02:56,SieuTitMit,1273
11/9/2024 16:02:56,DAT93BP,1222
11/9/2024 16:02:56,SieuTitMit,1287
11/9/2024 16:08:01,Domi,1839
11/9/2024 16:08:01,Metallica,1613
11/9/2024 16:08:01,Domi,1846
11/9/2024 16:08:01,Metallica,1606
11/9/2024 16:08:01,osho,1773
11/9/2024 16:08:01,Moon,1593
11/9/2024 16:08:01,osho,1781
11/9/2024 16:08:01,Moon,1585
11/9/2024 16:08:01,Domi,1859
11/9/2024 16:08:01,osho,1768
11/9/2024 16:08:01,Domi,1839
11/9/2024 16:08:01,osho,1788
11/9/2024 16:08:01,Domi,1853
11/9/2024 16:08:01,osho,1774
11/9/2024 16:08:01,Ragnar,1522
11/9/2024 16:08:01,LazyOldMan,1639
11/9/2024 16:08:01,Ragnar,1511
11/9/2024 16:08:01,LazyOldMan,1650
11/9/2024 16:08:01,NghiaDepTrai,1407
11/9/2024 16:08:01,LichKing,1342
11/9/2024 16:08:01,NghiaDepTrai,1420
11/9/2024 16:08:01,LichKing,1329
11/9/2024 16:08:01,Afterall,1610
11/9/2024 16:08:01,LichKing,1324
11/9/2024 16:08:01,Afterall,1615
11/9/2024 16:08:01,LichKing,1319
11/9/2024 16:08:01,LazyOldMan,1654
11/9/2024 16:08:01,LichKing,1315
11/9/2024 16:08:01,LazyOldMan,1658
11/9/2024 16:08:01,LichKing,1311
11/9/2024 16:08:01,NghiaDepTrai,1411
11/9/2024 16:08:01,Moon,1594
11/9/2024 16:08:01,NghiaDepTrai,1403
11/9/2024 16:08:01,Moon,1602
11/9/2024 16:08:01,gobo2k,1316
11/9/2024 16:08:01,NghiaDepTrai,1382
11/9/2024 16:08:01,gobo2k,1303
11/9/2024 16:08:01,NghiaDepTrai,1395
11/9/2024 16:08:01,gobo2k,1323
11/9/2024 16:08:01,NghiaDepTrai,1375
11/9/2024 16:08:01,Domi,1860
11/9/2024 16:08:01,Fervis,1627
11/9/2024 16:08:01,Domi,1867
11/9/2024 16:08:01,Fervis,1620
11/9/2024 16:08:01,Domi,1873
11/9/2024 16:08:01,Afterall,1609
11/9/2024 16:08:01,Domi,1879
11/9/2024 16:08:01,Afterall,1603
11/9/2024 16:08:01,osho,1777
11/9/2024 16:08:01,Kephongluu,1382
11/9/2024 16:08:01,osho,1780
11/9/2024 16:08:01,Kephongluu,1379
11/9/2024 16:08:01,Prac800ic,1244
11/9/2024 16:08:01,tuanvu,1387
11/9/2024 16:08:01,Prac800ic,1266
11/9/2024 16:08:01,tuanvu,1365
11/9/2024 16:08:01,Prac800ic,1254
11/9/2024 16:08:01,tuanvu,1377
11/9/2024 16:08:01,Ninh,1738
11/9/2024 16:08:01,tuanvu,1373
11/9/2024 16:08:01,Ninh,1741
11/9/2024 16:08:01,tuanvu,1370
11/9/2024 16:08:01,osho,1794
11/9/2024 16:08:01,Ninh,1727
11/9/2024 16:08:01,osho,1775
11/9/2024 16:08:01,Ninh,1746
11/9/2024 16:08:01,osho,1790
11/9/2024 16:08:01,Ninh,1731
11/9/2024 16:08:01,Domi,1891
11/9/2024 16:08:01,Ichiban,1772
11/9/2024 16:08:01,Domi,1902
11/9/2024 16:08:01,Ichiban,1761
11/9/2024 16:08:01,Ichiban,1776
11/9/2024 16:08:01,Ninh,1716
11/9/2024 16:08:01,Ichiban,1757
11/9/2024 16:08:01,Ninh,1735
11/9/2024 16:08:01,Ichiban,1772
11/9/2024 16:08:01,Ninh,1720
11/9/2024 16:08:01,Wisdom,1458
11/9/2024 16:08:01,Fervis,1629
11/9/2024 16:08:01,Wisdom,1449
11/9/2024 16:08:01,Fervis,1638
11/9/2024 16:08:01,Wisdom,1440
11/9/2024 16:08:01,Moon,1611
11/9/2024 16:08:01,Wisdom,1431
11/9/2024 16:08:01,Moon,1620
11/9/2024 22:41:29,Datmm09,1304
11/9/2024 22:41:29,Kephongluu,1392
11/9/2024 22:41:29,Datmm09,1292
11/9/2024 22:41:29,Kephongluu,1404
11/9/2024 22:41:29,Wisdom,1409
11/9/2024 22:41:29,Datmm09,1314
11/9/2024 22:41:29,Wisdom,1421
11/9/2024 22:41:29,Datmm09,1302
11/9/2024 22:41:29,Wisdom,1432
11/9/2024 22:41:29,Datmm09,1291
11/9/2024 22:41:29,osho,1793
11/9/2024 22:41:29,hoanguyen,1379
11/9/2024 22:41:29,osho,1796
11/9/2024 22:41:29,hoanguyen,1376
11/9/2024 22:41:29,hoanguyen,1370
11/9/2024 22:41:29,Moon,1626
11/9/2024 22:41:29,hoanguyen,1364
11/9/2024 22:41:29,Moon,1632
11/9/2024 22:41:29,LazyOldMan,1665
11/9/2024 22:41:29,Wisdom,1425
11/9/2024 22:41:29,LazyOldMan,1671
11/9/2024 22:41:29,Wisdom,1419
11/10/2024 8:00:14,osho,1798
11/10/2024 8:00:14,Datmm09,1289
11/10/2024 8:00:14,osho,1800
11/10/2024 8:00:14,Datmm09,1287
11/10/2024 13:48:39,TriBui,1592
11/10/2024 13:48:39,dailygao,1376
11/10/2024 13:48:39,TriBui,1599
11/10/2024 13:48:39,dailygao,1369
11/10/2024 13:48:39,DAT93BP,1212
11/10/2024 13:48:39,dailygao,1379
11/10/2024 13:48:39,DAT93BP,1203
11/10/2024 13:48:39,dailygao,1388
11/10/2024 14:47:06,osho,1776
11/10/2024 14:47:06,Metallica,1630
11/10/2024 14:47:06,osho,1754
11/10/2024 14:47:06,Metallica,1652
11/10/2024 15:58:38,Ichiban,1776
11/10/2024 15:58:38,Wisdom,1415
11/10/2024 15:58:38,Ichiban,1780
11/10/2024 15:58:38,Wisdom,1411
11/10/2024 15:58:38,Lancelot,1543
11/10/2024 15:58:38,Metallica,1664
11/10/2024 15:58:38,Lancelot,1564
11/10/2024 15:58:38,Metallica,1643
11/10/2024 15:58:38,Lancelot,1584
11/10/2024 15:58:38,Metallica,1623
11/10/2024 16:56:34,Lancelot,1570
11/10/2024 16:56:34,Moon,1646
11/10/2024 16:56:34,Lancelot,1557
11/10/2024 16:56:34,Moon,1659
11/12/2024 21:46:20,TrieuVoi,1487
11/12/2024 21:46:20,LichKing,1302
11/12/2024 21:46:20,TrieuVoi,1495
11/12/2024 21:46:20,LichKing,1294
11/12/2024 21:46:20,Lancelot,1534
11/12/2024 21:46:20,Chairma,1428
11/12/2024 21:46:20,Lancelot,1545
11/12/2024 21:46:20,Chairma,1417
11/12/2024 21:46:20,Lancelot,1555
11/12/2024 21:46:20,Chairma,1407
11/12/2024 21:46:20,Metallica,1629
11/12/2024 21:46:20,tuanvu,1364
11/12/2024 21:46:20,Metallica,1635
11/12/2024 21:46:20,tuanvu,1358
11/12/2024 21:46:20,Chairma,1399
11/12/2024 21:46:20,TriBui,1607
11/12/2024 21:46:20,Chairma,1392
11/12/2024 21:46:20,TriBui,1614
11/12/2024 21:46:20,Domi,1904
11/12/2024 21:46:20,Chairma,1390
11/12/2024 21:46:20,Domi,1906
11/12/2024 21:46:20,Chairma,1388
11/12/2024 21:46:20,LazyOldMan,1686
11/12/2024 21:46:20,Moon,1644
11/12/2024 21:46:20,LazyOldMan,1668
11/12/2024 21:46:20,Moon,1662
11/12/2024 21:46:20,LazyOldMan,1652
11/12/2024 21:46:20,Moon,1678
11/13/2024 14:44:03,Domi,1912
11/13/2024 14:44:03,LazyOldMan,1646
11/13/2024 14:44:03,Domi,1918
11/13/2024 14:44:03,LazyOldMan,1640
11/13/2024 20:12:43,Lancelot,1570
11/13/2024 20:12:43,Kingtruong,1516
11/13/2024 20:12:43,Lancelot,1584
11/13/2024 20:12:43,Kingtruong,1502
11/17/2024 11:28:13,Prac800ic,1272
11/17/2024 11:28:13,Datmm09,1269
11/17/2024 11:28:13,Prac800ic,1288
11/17/2024 11:28:13,Datmm09,1253
11/17/2024 11:28:13,Datmm09,1249
11/17/2024 11:28:13,Afterall,1607
11/17/2024 11:28:13,Datmm09,1245
11/17/2024 11:28:13,Afterall,1611
11/17/2024 11:28:13,Truongbaorong,1404
11/17/2024 11:28:13,dailygao,1406
11/17/2024 11:28:13,Truongbaorong,1420
11/17/2024 11:28:13,dailygao,1390
11/17/2024 11:28:13,Truongbaorong,1435
11/17/2024 11:28:13,dailygao,1375
11/17/2024 11:28:13,SieuTitMit,1275
11/17/2024 11:28:13,dailygao,1387
11/17/2024 11:28:13,SieuTitMit,1296
11/17/2024 11:28:13,dailygao,1366
11/17/2024 11:28:13,NghiaDepTrai,1364
11/17/2024 11:28:13,TrieuVoi,1506
11/17/2024 11:28:13,NghiaDepTrai,1386
11/17/2024 11:28:13,TrieuVoi,1484
11/17/2024 11:28:13,NghiaDepTrai,1374
11/17/2024 11:28:13,TrieuVoi,1496
11/17/2024 16:00:56,socnho,1517
11/17/2024 16:00:56,TrieuVoi,1514
11/17/2024 16:00:56,socnho,1501
11/17/2024 16:00:56,TrieuVoi,1530
11/17/2024 16:00:56,socnho,1481
11/17/2024 16:00:56,Wisdom,1431
11/17/2024 16:00:56,socnho,1495
11/17/2024 16:00:56,Wisdom,1417
11/17/2024 16:00:56,socnho,1507
11/17/2024 16:00:56,Wisdom,1405
11/17/2024 16:00:56,Ichiban,1786
11/17/2024 16:00:56,socnho,1501
11/17/2024 16:00:56,Ichiban,1791
11/17/2024 16:00:56,socnho,1496
11/17/2024 16:00:56,socnho,1486
11/17/2024 16:00:56,Metallica,1645
11/18/2024 22:47:58,Ichiban,1793
11/18/2024 22:47:58,tuanvu,1356
11/18/2024 22:47:58,Ichiban,1795
11/18/2024 22:47:58,tuanvu,1354
11/18/2024 22:47:58,socnho,1496
11/18/2024 22:47:58,tuanvu,1344
11/18/2024 22:47:58,socnho,1505
11/18/2024 22:47:58,tuanvu,1335
11/18/2024 22:47:58,DAT93BP,1227
11/18/2024 22:47:58,Kephongluu,1380
11/18/2024 22:47:58,DAT93BP,1218
11/18/2024 22:47:58,Kephongluu,1389
11/18/2024 22:47:58,DAT93BP,1209
11/18/2024 22:47:58,Kephongluu,1398
11/21/2024 22:19:01,SieuTitMit,1315
11/21/2024 22:19:01,dailygao,1347
11/21/2024 22:19:01,Truongbaorong,1417
11/21/2024 22:19:01,Kephongluu,1416
11/21/2024 22:19:01,Truongbaorong,1433
11/21/2024 22:19:01,Kephongluu,1400
11/21/2024 22:19:01,Truongbaorong,1447
11/21/2024 22:19:01,Kephongluu,1386
11/22/2024 20:52:51,Metallica,1650
11/22/2024 20:52:51,dailygao,1342
11/22/2024 20:52:51,Metallica,1655
11/22/2024 20:52:51,dailygao,1337
11/23/2024 22:18:35,gobo2k,1311
11/23/2024 22:18:35,Wisdom,1417
11/23/2024 22:18:35,gobo2k,1332
11/23/2024 22:18:35,Wisdom,1396
11/23/2024 22:18:35,gobo2k,1351
11/23/2024 22:18:35,Wisdom,1377
11/23/2024 22:18:35,Vinam,1613
11/23/2024 22:18:35,gobo2k,1345
11/23/2024 22:18:35,Vinam,1619
11/23/2024 22:18:35,gobo2k,1339
11/24/2024 13:58:13,Chairma,1404
11/24/2024 13:58:13,Kephongluu,1370
11/24/2024 13:58:13,Chairma,1386
11/24/2024 13:58:13,Kephongluu,1388
11/24/2024 13:58:13,Chairma,1402
11/24/2024 13:58:13,Kephongluu,1372
11/24/2024 15:19:13,gobo2k,1335
11/24/2024 15:19:13,Metallica,1659
11/24/2024 15:19:13,gobo2k,1331
11/24/2024 15:19:13,Metallica,1663
11/24/2024 19:46:50,gobo2k,1347
11/24/2024 19:46:50,tuanvu,1319
11/24/2024 19:46:50,gobo2k,1330
11/24/2024 19:46:50,tuanvu,1336
11/24/2024 19:46:50,gobo2k,1314
11/24/2024 19:46:50,tuanvu,1352
11/24/2024 19:46:50,Chairma,1414
11/24/2024 19:46:50,gobo2k,1302
11/24/2024 19:46:50,Chairma,1425
11/24/2024 19:46:50,gobo2k,1291
11/24/2024 20:39:26,Lancelot,1591
11/24/2024 20:39:26,Kephongluu,1365
11/24/2024 20:39:26,Lancelot,1598
11/24/2024 20:39:26,Kephongluu,1358
11/25/2024 19:43:37,hoanguyen,1354
11/25/2024 19:43:37,Kingtruong,1512
11/25/2024 19:43:37,hoanguyen,1345
11/25/2024 19:43:37,Kingtruong,1521
11/25/2024 19:43:37,Kingtruong,1530
11/25/2024 19:43:37,tuanvu,1343
11/25/2024 19:43:37,Kingtruong,1538
11/25/2024 19:43:37,tuanvu,1335
11/26/2024 20:42:01,TrieuVoi,1552
11/26/2024 20:42:01,Metallica,1641
11/26/2024 20:42:01,TrieuVoi,1540
11/26/2024 20:42:01,Metallica,1653
11/26/2024 20:42:01,TrieuVoi,1529
11/26/2024 20:42:01,Metallica,1664
11/26/2024 20:42:01,TrieuVoi,1538
11/26/2024 20:42:01,Kephongluu,1349
11/26/2024 20:42:01,TrieuVoi,1546
11/26/2024 20:42:01,Kephongluu,1341
11/27/2024 20:45:30,Kingtruong,1525
11/27/2024 20:45:30,TriBui,1627
11/27/2024 20:45:30,Kingtruong,1514
11/27/2024 20:45:30,TriBui,1638
11/27/2024 20:45:30,Kingtruong,1523
11/27/2024 20:45:30,Kephongluu,1332
11/27/2024 20:45:30,Kingtruong,1499
11/27/2024 20:45:30,Kephongluu,1356
11/27/2024 22:04:09,TriBui,1643
11/27/2024 22:04:09,Kephongluu,1351
11/27/2024 22:04:09,TriBui,1648
11/27/2024 22:04:09,Kephongluu,1346
12/1/2024 13:35:35,gobo2k,1276
12/1/2024 13:35:35,SieuTitMit,1330
12/1/2024 13:35:35,gobo2k,1294
12/1/2024 13:35:35,SieuTitMit,1312
12/1/2024 13:35:35,gobo2k,1279
12/1/2024 13:35:35,SieuTitMit,1327
12/1/2024 13:35:35,Metallica,1668
12/1/2024 13:35:35,Kephongluu,1342
12/1/2024 13:35:35,Metallica,1672
12/1/2024 13:35:35,Kephongluu,1338
12/1/2024 13:35:35,dailygao,1353
12/1/2024 13:35:35,tuanvu,1319
12/1/2024 13:35:35,dailygao,1335
12/1/2024 13:35:35,tuanvu,1337
12/1/2024 13:35:35,dailygao,1351
12/1/2024 13:35:35,tuanvu,1321
12/1/2024 13:35:35,hoanguyen,1328
12/1/2024 13:35:35,SieuTitMit,1344
12/1/2024 13:35:35,hoanguyen,1345
12/1/2024 13:35:35,SieuTitMit,1327
12/1/2024 13:35:35,hoanguyen,1360
12/1/2024 13:35:35,SieuTitMit,1312
12/1/2024 13:35:35,TriBui,1652
12/1/2024 13:35:35,tuanvu,1317
12/1/2024 13:35:35,TriBui,1656
12/1/2024 13:35:35,tuanvu,1313
12/1/2024 13:35:35,Datmm09,1234
12/1/2024 13:35:35,dailygao,1362
12/1/2024 13:35:35,Datmm09,1224
12/1/2024 13:35:35,dailygao,1372
12/1/2024 13:35:35,Datmm09,1211
12/1/2024 13:35:35,LichKing,1307
12/1/2024 13:35:35,Datmm09,1199
12/1/2024 13:35:35,LichKing,1319
12/1/2024 13:35:35,NghiaDepTrai,1355
12/1/2024 13:35:35,SieuTitMit,1331
12/1/2024 13:35:35,NghiaDepTrai,1338
12/1/2024 13:35:35,SieuTitMit,1348
12/1/2024 13:35:35,LazyOldMan,1625
12/1/2024 13:35:35,TriBui,1671
12/1/2024 13:35:35,LazyOldMan,1611
12/1/2024 13:35:35,TriBui,1685
12/1/2024 13:35:35,Domi,1927
12/1/2024 13:35:35,Singlez,1742
12/1/2024 13:35:35,Domi,1935
12/1/2024 13:35:35,Singlez,1734
12/1/2024 13:35:35,Vinam,1608
12/1/2024 13:35:35,Singlez,1745
12/1/2024 13:35:35,Vinam,1598
12/1/2024 13:35:35,Singlez,1755
12/1/2024 13:35:35,Vinam,1586
12/1/2024 13:35:35,Moon,1690
12/1/2024 13:35:35,Vinam,1575
12/1/2024 13:35:35,Moon,1701
12/1/2024 13:35:35,Vinam,1561
12/1/2024 13:35:35,LazyOldMan,1625
12/1/2024 13:35:35,Vinam,1580
12/1/2024 13:35:35,LazyOldMan,1606
12/1/2024 13:35:35,Vinam,1597
12/1/2024 13:35:35,LazyOldMan,1589
12/1/2024 13:35:35,Datmm09,1197
12/1/2024 13:35:35,Moon,1703
12/1/2024 13:35:35,Datmm09,1195
12/1/2024 13:35:35,Moon,1705
12/1/2024 13:35:35,Datmm09,1193
12/1/2024 13:35:35,TriBui,1687
12/1/2024 13:35:35,Datmm09,1191
12/1/2024 13:35:35,TriBui,1689
12/1/2024 13:35:35,hoanguyen,1387
12/1/2024 13:35:35,Metallica,1645
12/1/2024 13:35:35,hoanguyen,1381
12/1/2024 13:35:35,Metallica,1651
12/1/2024 13:35:35,hoanguyen,1375
12/1/2024 13:35:35,Metallica,1657
12/1/2024 13:35:35,TrieuVoi,1539
12/1/2024 13:35:35,Singlez,1762
12/1/2024 13:35:35,TrieuVoi,1532
12/1/2024 13:35:35,Singlez,1769
12/1/2024 13:35:35,Chairma,1405
12/1/2024 13:35:35,NghiaDepTrai,1358
12/1/2024 13:35:35,Chairma,1419
12/1/2024 13:35:35,NghiaDepTrai,1344
12/1/2024 13:35:35,Chairma,1400
12/1/2024 13:35:35,NghiaDepTrai,1363
12/1/2024 13:35:35,Datmm09,1180
12/1/2024 13:35:35,tuanvu,1324
12/1/2024 13:35:35,Datmm09,1170
12/1/2024 13:35:35,tuanvu,1334
12/1/2024 13:35:35,Ragnar,1521
12/1/2024 13:35:35,hoanguyen,1365
12/1/2024 13:35:35,Ragnar,1498
12/1/2024 13:35:35,hoanguyen,1388
12/1/2024 13:35:35,Ragnar,1509
12/1/2024 13:35:35,hoanguyen,1377
12/1/2024 13:35:35,osho,1761
12/1/2024 13:35:35,TrieuVoi,1525
12/1/2024 13:35:35,osho,1768
12/1/2024 13:35:35,TrieuVoi,1518
12/1/2024 13:35:35,NghiaDepTrai,1346
12/1/2024 13:35:35,tuanvu,1351
12/1/2024 13:39:15,NghiaDepTrai,1330
12/1/2024 13:39:15,tuanvu,1367
12/1/2024 13:39:15,hoanguyen,1367
12/1/2024 13:39:15,TrieuVoi,1528
12/1/2024 13:39:15,hoanguyen,1358
12/1/2024 13:39:15,TrieuVoi,1537
12/1/2024 13:39:15,TrieuVoi,1551
12/1/2024 13:39:15,Kingtruong,1485
12/1/2024 13:39:15,TrieuVoi,1532
12/1/2024 13:39:15,Kingtruong,1504
12/1/2024 13:39:15,TrieuVoi,1547
12/1/2024 13:39:15,Kingtruong,1489
12/1/2024 13:39:15,Kingtruong,1480
12/1/2024 13:39:15,Metallica,1666
12/1/2024 13:39:15,Kingtruong,1472
12/1/2024 13:39:15,Metallica,1674
12/1/2024 13:39:15,Kingtruong,1463
12/1/2024 13:39:15,Fervis,1647
12/1/2024 13:39:15,Kingtruong,1455
12/1/2024 13:39:15,Fervis,1655
12/3/2024 21:50:54,TrieuVoi,1534
12/3/2024 21:50:54,Afterall,1624
12/3/2024 21:50:54,TrieuVoi,1554
12/3/2024 21:50:54,Afterall,1604
12/3/2024 21:50:54,TrieuVoi,1540
12/3/2024 21:50:54,Afterall,1618
12/3/2024 21:50:54,DAT93BP,1207
12/3/2024 21:50:54,Fervis,1657
12/3/2024 21:50:54,DAT93BP,1205
12/3/2024 21:50:54,Fervis,1659
12/3/2024 21:50:54,DAT93BP,1203
12/3/2024 21:50:54,Metallica,1676
12/3/2024 21:50:54,DAT93BP,1201
12/3/2024 21:50:54,Metallica,1678
12/3/2024 21:50:54,gobo2k,1290
12/3/2024 21:50:54,Datmm09,1159
12/3/2024 21:50:54,gobo2k,1300
12/3/2024 21:50:54,Datmm09,1149
12/3/2024 21:50:54,LichKing,1316
12/3/2024 21:50:54,TriBui,1692
12/3/2024 21:50:54,LichKing,1313
12/3/2024 21:50:54,TriBui,1695
12/3/2024 21:50:54,Ragnar,1487
12/3/2024 21:50:54,tuanvu,1389
12/3/2024 21:50:54,Ragnar,1499
12/3/2024 21:50:54,tuanvu,1377
12/3/2024 21:50:54,Ragnar,1510
12/3/2024 21:50:54,tuanvu,1366
12/3/2024 21:50:54,Moon,1709
12/3/2024 21:50:54,tuanvu,1362
12/3/2024 21:50:54,Moon,1713
12/3/2024 21:50:54,tuanvu,1358
12/8/2024 8:28:56,gobo2k,1287
12/8/2024 8:28:56,dailygao,1385
12/8/2024 8:28:56,gobo2k,1307
12/8/2024 8:28:56,dailygao,1365
12/8/2024 8:28:56,gobo2k,1326
12/8/2024 8:28:56,dailygao,1346
12/8/2024 8:28:56,gobo2k,1351
12/8/2024 8:28:56,TrieuVoi,1515
12/8/2024 8:28:56,gobo2k,1374
12/8/2024 8:28:56,TrieuVoi,1492
12/8/2024 8:28:56,Lancelot,1609
12/8/2024 8:28:56,TrieuVoi,1481
12/8/2024 8:28:56,Lancelot,1619
12/8/2024 8:28:56,TrieuVoi,1471
12/8/2024 16:07:36,hoanguyen,1353
12/8/2024 16:07:36,Fervis,1664
12/8/2024 16:07:36,hoanguyen,1348
12/8/2024 16:07:36,Fervis,1669
12/9/2024 8:22:53,Ichiban,1797
12/9/2024 8:22:53,hoanguyen,1346
12/9/2024 8:22:53,Ichiban,1799
12/9/2024 8:22:53,hoanguyen,1344
12/9/2024 8:22:53,Vinam,1603
12/9/2024 8:22:53,hoanguyen,1338
12/9/2024 8:22:53,Vinam,1609
12/9/2024 8:22:53,hoanguyen,1332
12/9/2024 8:22:53,hoanguyen,1330
12/9/2024 8:22:53,Singlez,1771
12/9/2024 8:22:53,hoanguyen,1328
12/9/2024 8:22:53,Singlez,1773
12/11/2024 16:23:20,Afterall,1624
12/11/2024 16:23:20,dailygao,1340
12/11/2024 16:23:20,Afterall,1597
12/11/2024 16:23:20,dailygao,1367
12/11/2024 16:23:20,Chairma,1395
12/11/2024 16:23:20,Moon,1718
12/11/2024 16:23:20,Chairma,1391
12/11/2024 16:23:20,Moon,1722
12/12/2024 14:22:48,dailygao,1382
12/12/2024 14:22:48,Kephongluu,1323
12/12/2024 14:22:48,dailygao,1363
12/12/2024 14:22:48,Kephongluu,1342
12/12/2024 14:22:48,dailygao,1378
12/12/2024 14:22:48,Kephongluu,1327
12/12/2024 14:22:48,Fervis,1673
12/12/2024 14:22:48,Kephongluu,1323
12/12/2024 14:22:48,Fervis,1677
12/12/2024 14:22:48,Kephongluu,1319
12/12/2024 14:22:48,Ichiban,1769
12/12/2024 14:22:48,Kephongluu,1349
12/12/2024 14:22:48,Ichiban,1772
12/12/2024 14:22:48,Kephongluu,1346
12/12/2024 14:22:48,Ichiban,1775
12/12/2024 14:22:48,Kephongluu,1343
12/14/2024 22:28:04,Ninh,1723
12/14/2024 22:28:04,SieuTitMit,1345
12/14/2024 22:28:04,Ninh,1726
12/14/2024 22:28:04,SieuTitMit,1342
12/15/2024 8:11:01,SieuTitMit,1359
12/15/2024 8:11:01,tuanvu,1341
12/15/2024 8:11:01,SieuTitMit,1374
12/15/2024 8:11:01,tuanvu,1326
12/15/2024 19:49:38,Ichiban,1780
12/15/2024 19:49:38,TrieuVoi,1466
12/15/2024 19:49:38,Ichiban,1785
12/15/2024 19:49:38,TrieuVoi,1461
12/15/2024 19:51:31,Prac800ic,1286
12/15/2024 19:51:31,Moon,1724
12/15/2024 19:51:31,Prac800ic,1284
12/15/2024 19:51:31,Moon,1726
12/15/2024 20:54:36,Prac800ic,1271
12/15/2024 20:54:36,Kephongluu,1356
12/15/2024 20:54:36,Prac800ic,1291
12/15/2024 20:54:36,Kephongluu,1336
12/15/2024 20:54:36,Prac800ic,1277
12/15/2024 20:54:36,Kephongluu,1350
12/16/2024 21:41:39,Vinam,1616
12/16/2024 21:41:39,dailygao,1371
12/16/2024 21:41:39,Vinam,1622
12/16/2024 21:41:39,dailygao,1365
12/16/2024 21:41:39,Ninh,1729
12/16/2024 21:41:39,Kephongluu,1347
12/16/2024 21:41:39,Ninh,1700
12/16/2024 21:41:39,Kephongluu,1376
12/16/2024 21:41:39,Ninh,1704
12/16/2024 21:41:39,Kephongluu,1372
12/16/2024 21:41:39,osho,1776
12/16/2024 21:41:39,LazyOldMan,1581
